ticker,date,form_type,total_words,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_litigious,lm_sentiment_score,lm_neg_pct_qoq_delta,lm_uncertain_pct_qoq_delta,lm_sentiment_score_qoq_delta,anomalies,anomaly_count,risk_level
JNJ,2020-07-24,10-Q,33710,1.3824,1.9312,1.0679,595,-0.5488,871.4285714285713,-10.471160295103957,-265.6504678539088,"['Litigation Count', 'Sentiment Score']",2,ELEVATED
JNJ,2020-10-23,10-Q,34041,1.4718,1.9124,1.0517,615,-0.4406,-0.9734879867439896,-1.5169959734057488,19.71574344023323,[],0,NORMAL
JNJ,2021-02-22,10-K,3905,0.128,0.0,0.4353,1,0.128,-100.0,-58.609869734715225,129.05129369042214,['Positive Language'],1,WATCH
JNJ,2021-04-30,10-Q,27525,1.4387,1.9183,1.1626,585,-0.4796,,167.08017459223527,-474.6875,[],0,NORMAL
JNJ,2021-07-29,10-Q,32761,1.6269,1.749,1.0531,610,-0.1221,-8.825522598133754,-9.418544641321189,74.54128440366972,[],0,NORMAL
JNJ,2021-10-29,10-Q,33699,1.5698,1.7627,1.0653,631,-0.1929,0.7833047455688864,1.1584844744088871,-57.985257985257974,[],0,NORMAL
JNJ,2022-02-17,10-K,3884,0.1287,0.0257,0.4377,2,0.103,-98.54200941737108,-58.91298225851873,153.3955417314671,['Positive Language'],1,WATCH
JNJ,2022-04-29,10-Q,28688,1.3455,1.8753,1.1677,646,-0.5298,7196.887159533074,166.78090015992692,-614.3689320388349,[],0,NORMAL
JNJ,2022-07-29,10-Q,34325,1.5091,1.783,1.0517,682,-0.2739,-4.921879166000109,-9.93405840541234,48.301245753114394,[],0,NORMAL
JNJ,2022-10-27,10-Q,35058,1.4918,1.7599,1.0354,711,-0.2681,-1.2955692652832247,-1.5498716363982106,2.1175611537057217,[],0,NORMAL
JNJ,2023-02-16,10-K,3782,0.1322,0.0264,0.4495,2,0.1058,-98.49991476788455,-56.5868263473054,139.46288698246923,['Positive Language'],1,WATCH
JNJ,2023-04-28,10-Q,26731,1.5488,1.6685,1.1934,490,-0.1197,6220.075757575758,165.49499443826474,-213.13799621928163,[],0,NORMAL
JNJ,2023-07-31,10-Q,31381,1.7144,1.4085,1.093,470,0.3059,-15.582858855259216,-8.412937824702533,355.55555555555554,[],0,NORMAL
JNJ,2023-10-27,10-Q,29666,1.9248,1.4023,1.1056,386,0.5225,-0.44018459353922496,1.152790484903929,70.80745341614906,[],0,NORMAL
JNJ,2024-02-16,10-K,3685,0.1357,0.0271,0.4613,2,0.1085,-98.06746060044213,-58.27604920405209,-79.23444976076554,['Positive Language'],1,WATCH
JNJ,2024-05-01,10-Q,23674,1.6938,1.7107,1.301,393,-0.0169,6212.5461254612555,182.02904834164318,-115.57603686635946,[],0,NORMAL
JNJ,2024-07-25,10-Q,28243,1.9191,1.5969,1.172,355,0.3222,-6.652247617934186,-9.915449654112223,2006.508875739645,[],0,NORMAL
JNJ,2024-10-23,10-Q,29160,1.893,1.5775,1.1385,376,0.3155,-1.2148537791971998,-2.8583617747440155,-2.079453755431404,[],0,NORMAL
JNJ,2025-02-13,10-K,3859,0.1296,0.0,0.4146,1,0.1296,-100.0,-63.583662714097485,-58.92234548335975,['Positive Language'],1,WATCH
JNJ,2025-04-23,10-Q,23409,1.7686,1.5934,1.2645,374,0.1751,,204.99276410998547,35.10802469135804,[],0,NORMAL
JNJ,2025-07-24,10-Q,27409,2.0431,1.4448,1.0982,323,0.5983,-9.325969624701886,-13.151443258204814,241.69046259280412,[],0,NORMAL
JNJ,2025-10-22,10-Q,27869,2.1135,1.3563,1.0657,335,0.7571,-6.125415282392028,-2.959388089601163,26.54186862777869,[],0,NORMAL
JNJ,2026-02-11,10-K,4086,0.1224,0.0,0.3916,1,0.1224,-100.0,-63.25419911795065,-83.83304715361247,['Positive Language'],1,WATCH
PG,1994-11-10,10-Q,738,4.065,0.813,0.813,0,3.252,,,,[],0,NORMAL
PG,1995-02-14,10-Q,994,5.1308,0.9054,1.006,0,4.2254,11.365313653136537,23.739237392373933,29.93234932349323,[],0,NORMAL
PG,1995-05-11,10-Q,1148,5.2265,1.2195,0.9582,1,4.007,34.691848906560644,-4.751491053677928,-5.168741420930561,[],0,NORMAL
PG,1995-11-13,10-Q,752,4.5213,0.7979,1.1968,0,3.7234,-34.571545715457155,24.90085577123774,-7.077614175193409,['Uncertainty'],1,WATCH
PG,1996-02-13,10-Q,863,5.3302,0.927,1.1587,0,4.4032,16.17997242762251,-3.1834893048128357,18.257506580007526,[],0,NORMAL
PG,1996-05-10,10-Q,902,5.6541,1.5521,0.8869,0,4.102,67.43257820927724,-23.45732286182791,-6.840479651162784,['Negative Language'],1,WATCH
PG,1996-11-13,10-Q,886,5.4176,1.4673,0.7901,0,3.9503,-5.46356549191418,-10.914421017025594,-3.6981960019502775,[],0,NORMAL
PG,1997-02-11,10-Q,991,5.2472,1.7154,0.6054,0,3.5318,16.908607646698016,-23.376787748386278,-10.594132091233574,['Negative Language'],1,WATCH
PG,1997-05-09,10-Q,1074,4.5624,1.1173,0.838,1,3.4451,-34.86650343943104,38.42087875784603,-2.45483889234951,['Litigation Count'],1,WATCH
PG,1997-11-14,10-Q,842,4.7506,0.4751,0.1188,0,4.2755,-57.47784838449833,-85.82338902147971,24.103799599431078,[],0,NORMAL
PG,1998-02-13,10-Q,932,5.2575,1.073,0.4292,0,4.1845,125.84719006524938,261.2794612794613,-2.128406034381948,[],0,NORMAL
PG,1998-05-14,10-Q,1000,4.8,1.1,0.3,0,3.7,2.51630941286115,-30.10251630941287,-11.578444258573299,[],0,NORMAL
PG,1998-11-05,10-Q,714,5.042,1.6807,0.0,3,3.3613,52.79090909090909,-100.0,-9.15405405405406,"['Litigation Count', 'Sentiment Score']",2,ELEVATED
PG,1999-02-05,10-Q,1109,4.5086,1.6231,0.541,0,2.8855,-3.4271434521330453,,-14.15523755689763,"['Sentiment Score', 'Positive Language']",2,ELEVATED
PG,1999-04-23,10-Q,1240,4.1129,1.5323,0.7258,0,2.5806,-5.594233257347051,34.158964879852114,-10.566626234621381,"['Sentiment Score', 'Positive Language']",2,ELEVATED
PG,1999-11-05,10-Q,1739,2.7602,1.4376,0.8626,0,1.3226,-6.1802519088951255,18.84816753926702,-48.74835309617918,"['Sentiment Score', 'Positive Language']",2,ELEVATED
PG,2000-01-27,10-Q,2148,3.7709,1.3501,0.6983,0,2.4209,-6.086533110740117,-19.047067006723857,83.0409798880992,[],0,NORMAL
PG,2000-04-28,10-Q,1822,2.7442,2.3052,0.6586,3,0.4391,70.74290793274572,-5.685235572103689,-81.86211739435747,"['Negative Language', 'Litigation Count', 'Sentiment Score', 'Positive Language']",4,HIGH
PG,2000-11-02,10-Q,1351,2.8868,2.1466,0.6662,0,0.7402,-6.880097171612021,1.1539629517157686,68.57207925301753,"['Negative Language', 'Sentiment Score']",2,ELEVATED
PG,2001-02-01,10-Q,1747,3.32,2.2324,0.6297,0,1.0876,3.9970185409484915,-5.4788351846292365,46.933261280734925,[],0,NORMAL
PG,2001-05-09,10-Q,1969,2.1838,2.0315,0.9142,0,0.1524,-8.99928328256586,45.18024456090201,-85.98749540272159,"['Sentiment Score', 'Positive Language']",2,ELEVATED
PG,2001-10-30,10-Q,1486,2.961,1.817,0.3365,0,1.144,-10.558700467634749,-63.19186173703785,650.6561679790026,[],0,NORMAL
PG,2002-02-05,10-Q,1270,4.7244,1.1024,0.0787,0,3.622,-39.3285635663181,-76.61218424962854,216.60839160839163,[],0,NORMAL
PG,2002-05-02,10-Q,1664,3.7861,2.1034,0.5409,1,1.6827,90.80188679245283,587.2935196950446,-53.54224185532854,[],0,NORMAL
PG,2002-09-12,10-K,529,0.9452,1.1342,1.1342,1,-0.189,-46.07777883426833,109.68755777408023,-111.231948653949,"['Uncertainty', 'Positive Language']",2,ELEVATED
PG,2002-10-31,10-Q,2007,5.2317,1.8435,0.3488,1,3.3881,62.537471345441695,-69.24704637630047,1892.6455026455028,[],0,NORMAL
PG,2003-01-29,10-Q,2128,4.4173,1.5038,0.5169,2,2.9135,-18.426905343097363,48.19380733944955,-14.007851007939557,['Litigation Count'],1,WATCH
PG,2003-04-29,10-Q,2029,4.3864,1.4786,0.5914,1,2.9078,-1.6757547546216327,14.41284581156897,-0.19564098163720742,[],0,NORMAL
PG,2003-09-11,10-K,726,1.2397,0.1377,1.9284,1,1.1019,-90.68713648045448,226.07372336827862,-62.10537175871793,"['Uncertainty', 'Positive Language']",2,ELEVATED
PG,2003-10-28,10-Q,1759,6.3104,1.535,0.6822,1,4.7754,1014.7421931735657,-64.62352209085253,333.37870950176966,[],0,NORMAL
PG,2004-02-03,10-Q,2831,6.7114,1.0597,0.5298,0,5.6517,-30.96416938110748,-22.339489885664022,18.350295263224016,[],0,NORMAL
PG,2004-04-30,10-Q,3804,5.7045,1.1567,0.5783,3,4.5478,9.153534019061995,9.154397885994712,-19.532176159385678,['Litigation Count'],1,WATCH
PG,2004-10-28,10-Q,1063,1.5992,0.1881,0.9407,0,1.4111,-83.73822080055331,62.666436105827415,-68.97181054575839,[],0,NORMAL
PG,2005-01-31,10-Q,1204,1.6611,0.1661,0.8306,0,1.495,-11.695906432748535,-11.704050175401294,5.945716108000856,[],0,NORMAL
PG,2005-05-09,10-Q,1293,1.4695,0.1547,0.8507,0,1.3148,-6.863335340156529,2.4199373946544678,-12.053511705685626,[],0,NORMAL
PG,2005-11-02,10-Q,1140,1.4035,0.1754,0.9649,0,1.2281,13.380736910148672,13.42423886211355,-6.594158807423183,[],0,NORMAL
PG,2006-01-30,10-Q,5392,4.9703,0.9829,0.5007,8,3.9874,460.37628278221206,-48.10861229142916,224.68040061884213,['Litigation Count'],1,WATCH
PG,2006-05-04,10-Q,6239,4.3597,1.2502,0.4488,13,3.1095,27.195035100213648,-10.36548831635711,-22.016853087224757,['Litigation Count'],1,WATCH
PG,2006-11-01,10-Q,6088,3.2852,0.6899,1.002,9,2.5953,-44.81682930731083,123.2620320855615,-16.53642064640618,[],0,NORMAL
PG,2007-01-31,10-Q,5642,5.016,0.9217,0.4077,6,4.0943,33.59907232932309,-59.31137724550899,57.75825530767155,[],0,NORMAL
PG,2007-05-02,10-Q,5177,5.1188,1.0817,0.4829,8,4.0371,17.35922751437563,18.44493500122639,-1.3970642112204754,[],0,NORMAL
PG,2007-08-28,10-K,517,0.9671,0.3868,2.3211,1,0.5803,-64.24147175741888,380.65852143300896,-85.62582051472592,"['Uncertainty', 'Sentiment Score']",2,ELEVATED
PG,2007-10-31,10-Q,6757,2.9007,0.9916,1.11,15,1.9091,156.3598759048604,-52.17784671061134,228.98500775460965,['Litigation Count'],1,WATCH
PG,2008-02-01,10-Q,5305,4.6937,1.2064,0.4336,7,3.4873,21.661960467930605,-60.93693693693694,82.66722539416477,[],0,NORMAL
PG,2008-05-01,10-Q,9533,3.3673,1.3007,0.8392,12,2.0665,7.816644562334223,93.54243542435424,-40.74212141198061,[],0,NORMAL
PG,2008-08-28,10-K,522,0.9579,0.3831,2.1073,1,0.5747,-70.54662873837164,151.1081982840801,-72.18969271715461,"['Uncertainty', 'Sentiment Score', 'Positive Language']",3,HIGH
PG,2008-10-30,10-Q,8871,2.7618,1.1273,1.5331,23,1.6345,194.25737405377185,-27.248137427039342,184.4092570036541,['Litigation Count'],1,WATCH
PG,2009-02-02,10-Q,11031,2.629,1.4686,1.3145,23,1.1604,30.27588042224784,-14.258691540016954,-29.005812174977052,"['Negative Language', 'Litigation Count']",2,ELEVATED
PG,2009-05-01,10-Q,12162,2.6147,1.924,1.258,25,0.6907,31.00912433610241,-4.2982122480030425,-40.47742157876595,"['Negative Language', 'Litigation Count']",2,ELEVATED
PG,2009-10-29,10-Q,10227,2.3565,1.4863,1.0463,25,0.8702,-22.74948024948025,-16.82829888712242,25.988127986101055,[],0,NORMAL
PG,2010-01-28,10-Q,4636,5.1337,2.006,0.3883,0,3.1277,34.96602301015945,-62.888272961865624,259.42312112158123,['Negative Language'],1,WATCH
PG,2010-04-30,10-Q,15128,3.3117,1.3683,1.2758,37,1.9434,-31.78963110667995,228.56039144990987,-37.864884739584994,['Litigation Count'],1,WATCH
PG,2010-10-28,10-Q,9001,2.7108,1.3776,1.1443,22,1.3332,0.6796755097566223,-10.307258190939015,-31.398579808582898,[],0,NORMAL
PG,2011-01-28,10-Q,14062,3.2357,1.6641,1.4934,48,1.5716,20.79703832752613,30.507733985842865,17.881788178817896,['Litigation Count'],1,WATCH
PG,2011-04-29,10-Q,12388,3.5357,1.4772,1.114,32,2.0584,-11.23129619614205,-25.40511584304272,30.97480274879102,[],0,NORMAL
PG,2011-08-10,10-K,505,0.7921,0.0,2.9703,0,0.7921,-100.0,166.63375224416515,-61.51865526622618,"['Uncertainty', 'Positive Language']",2,ELEVATED
PG,2011-10-27,10-Q,11286,3.1721,1.2316,1.7101,37,1.9405,,-42.42669090664243,144.98169423052641,[],0,NORMAL
PG,2012-01-27,10-Q,15766,3.1968,1.7316,1.4779,37,1.4652,40.59759662227996,-13.578153324366996,-24.49368719402215,[],0,NORMAL
PG,2020-08-06,10-K,883,0.5663,0.0,2.0385,0,0.5663,-100.0,37.93220109614994,-61.34998634998635,"['Sentiment Score', 'Positive Language']",2,ELEVATED
PG,2021-08-06,10-K,865,0.578,0.0,2.0809,0,0.578,,2.0799607554574546,2.066042733533451,"['Sentiment Score', 'Positive Language']",2,ELEVATED
PG,2022-08-05,10-K,874,0.5721,0.0,2.0595,0,0.5721,,-1.0284011725695759,-1.0207612456747241,[],0,NORMAL
PG,2023-08-04,10-K,868,0.576,0.0,1.8433,0,0.576,,-10.497693614955084,0.68169900367067,[],0,NORMAL
PG,2024-08-05,10-K,917,0.5453,0.0,1.7448,0,0.5453,,-5.343677100851735,-5.329861111111103,[],0,NORMAL
PG,2025-08-04,10-K,912,0.5482,0.0,1.7544,0,0.5482,,0.5502063273727679,0.5318173482486729,[],0,NORMAL
WMT,1995-06-09,10-Q,692,3.3237,0.578,1.0116,0,2.7457,,,,[],0,NORMAL
WMT,1995-09-11,10-Q,800,2.5,0.5,0.625,0,2.0,-13.494809688581308,-38.216686437327006,-27.158830170812536,[],0,NORMAL
WMT,1995-12-05,10-Q,1074,2.3277,0.7449,0.6518,0,1.5829,48.980000000000004,4.288000000000007,-20.855,[],0,NORMAL
WMT,1996-06-12,10-Q,792,2.6515,1.1364,0.5051,0,1.5152,52.557390253725345,-22.506903958269415,-4.276960010108022,['Negative Language'],1,WATCH
WMT,1996-09-10,10-Q,868,2.1889,0.8065,0.576,0,1.3825,-29.030271031327004,14.036824391209654,-8.757919746568112,[],0,NORMAL
WMT,1996-12-12,10-Q,933,2.7867,0.5359,0.4287,0,2.2508,-33.55238685678859,-25.572916666666657,62.80650994575044,[],0,NORMAL
WMT,1997-06-10,10-Q,840,1.7857,1.3095,0.7143,0,0.4762,144.35529016607575,66.62001399580126,-78.84307801670516,"['Negative Language', 'Sentiment Score', 'Positive Language']",3,HIGH
WMT,1997-09-09,10-Q,1117,2.0591,0.6267,0.5372,0,1.4324,-52.142038946162664,-24.793504129917405,200.79798404031916,[],0,NORMAL
WMT,1997-12-10,10-Q,1267,2.0521,0.5525,0.5525,0,1.4996,-11.839795755544923,2.8481012658227813,4.691426975705121,[],0,NORMAL
WMT,1998-06-15,10-Q,1260,2.6984,0.3968,0.873,0,2.3016,-28.180995475113125,58.00904977375566,53.480928247532674,['Uncertainty'],1,WATCH
WMT,1998-09-14,10-Q,1971,2.1309,0.4566,1.4713,0,1.6743,15.070564516129037,68.53379152348225,-27.25495307612097,['Uncertainty'],1,WATCH
WMT,1998-12-14,10-Q,2197,2.0482,0.4096,1.2289,0,1.6386,-10.293473499780987,-16.475225990620533,-2.1322343666009584,['Uncertainty'],1,WATCH
WMT,1999-06-07,10-Q,1951,2.2553,0.6663,1.0251,1,1.5889,62.670898437499986,-16.583936854097175,-3.033077016965707,[],0,NORMAL
WMT,1999-09-10,10-Q,4888,1.698,0.6547,1.2889,24,1.0434,-1.74095752663966,25.734074724417138,-34.331927748756996,"['Litigation Count', 'Positive Language']",2,ELEVATED
WMT,1999-12-15,10-Q,5496,1.6012,0.6004,1.583,20,1.0007,-8.293875057278129,22.81790674218326,-4.092390262603045,"['Uncertainty', 'Litigation Count', 'Positive Language']",3,HIGH
WMT,2000-04-17,10-K,5116,0.86,0.1759,0.6841,15,0.6841,-70.70286475682879,-56.78458622867972,-31.637853502548207,"['Sentiment Score', 'Positive Language']",2,ELEVATED
WMT,2000-06-08,10-Q,4070,2.2604,0.6388,0.8845,17,1.6216,263.1608868675384,29.293962870925288,137.0413682210203,[],0,NORMAL
WMT,2000-08-25,10-Q,4544,1.8706,0.7262,0.6382,20,1.1444,13.681903569192222,-27.846240814019218,-29.427725703009365,[],0,NORMAL
WMT,2000-11-30,10-Q,5288,2.2315,0.6241,0.6051,25,1.6074,-14.059487744423022,-5.186461924161708,40.457881859489675,[],0,NORMAL
WMT,2001-06-05,10-Q,4072,2.947,1.0314,0.8595,21,1.9155,65.26197724723603,42.04263758056521,19.167599850690557,['Negative Language'],1,WATCH
WMT,2001-09-04,10-Q,4765,2.2875,1.0703,0.8604,19,1.2172,3.7715726197401525,0.10471204188481813,-36.455233620464625,['Negative Language'],1,WATCH
WMT,2001-11-29,10-Q,5105,2.5073,1.1166,0.8815,16,1.3908,4.32588993740073,2.4523477452347624,14.262241209332894,['Negative Language'],1,WATCH
WMT,2002-04-15,10-K,6069,0.8733,0.1812,0.9227,19,0.692,-83.77216550241805,4.673851389676689,-50.24446361806155,"['Sentiment Score', 'Positive Language']",2,ELEVATED
WMT,2002-06-10,10-Q,4321,3.2863,0.9257,1.4811,20,2.3606,410.8719646799116,60.51804486832124,241.12716763005778,['Uncertainty'],1,WATCH
WMT,2002-09-11,10-Q,8184,2.7493,1.1241,1.4296,97,1.6251,21.43242951280114,-3.4771453649314763,-31.157332881470808,"['Uncertainty', 'Litigation Count']",2,ELEVATED
WMT,2002-12-06,10-Q,7579,2.718,0.9896,1.6097,66,1.7285,-11.965127657681705,12.597929490766644,6.3626853732078,['Uncertainty'],1,WATCH
WMT,2003-04-15,10-K,4991,0.9617,0.1603,1.0218,8,0.8014,-83.80153597413096,-36.52233335404112,-53.63610066531675,"['Sentiment Score', 'Positive Language']",2,ELEVATED
WMT,2003-06-09,10-Q,5046,2.6754,1.1296,1.4269,63,1.5458,604.678727386151,39.64572323350949,92.88744696780634,[],0,NORMAL
WMT,2003-12-11,10-Q,8072,1.8954,1.1026,1.4247,105,0.7929,-2.3902266288951766,-0.1541803910575359,-48.706171561650926,['Litigation Count'],1,WATCH
WMT,2004-04-09,10-K,8012,0.9361,0.4368,0.9236,45,0.4993,-60.38454561944494,-35.17231697901313,-37.02862908311263,['Sentiment Score'],1,WATCH
WMT,2004-06-04,10-Q,7377,2.5214,1.0438,1.1793,93,1.4776,138.96520146520146,27.685145084452152,195.93430803124372,[],0,NORMAL
WMT,2004-09-03,10-Q,8973,2.8307,0.9919,1.159,108,1.8388,-4.972216899789237,-1.7213601288900184,24.4450460205739,[],0,NORMAL
WMT,2004-12-03,10-Q,9253,2.8747,0.8754,1.178,108,1.9994,-11.745135598346613,1.6393442622950738,8.73395692843159,[],0,NORMAL
WMT,2005-03-31,10-K,10390,1.0972,0.5101,1.2416,64,0.5871,-41.72949508795979,5.398981324278447,-70.63619085725718,[],0,NORMAL
WMT,2005-06-03,10-Q,6184,2.6035,0.8732,1.1643,80,1.7303,71.18212115271515,-6.225837628865992,194.7198092318174,[],0,NORMAL
WMT,2005-08-31,10-Q,7455,2.6157,0.8719,1.0195,99,1.7438,-0.14887769125056893,-12.436657218929813,0.7802115240131808,[],0,NORMAL
WMT,2005-12-02,10-Q,8046,2.3614,1.0937,1.2304,109,1.2677,25.438697098291073,20.686611083864626,-27.302442940704207,[],0,NORMAL
WMT,2006-03-29,10-K,8622,1.183,0.4291,1.6006,26,0.7539,-60.76620645515223,30.087776332899878,-40.53009387078962,['Uncertainty'],1,WATCH
WMT,2006-06-02,10-Q,8949,2.0449,0.9834,1.7097,106,1.0616,129.1773479375437,6.81619392727727,40.814431622231076,['Uncertainty'],1,WATCH
WMT,2006-08-30,10-Q,11451,2.3055,0.9693,1.4846,113,1.3361,-1.4338010982306284,-13.166052523834596,25.857196684250184,[],0,NORMAL
WMT,2006-11-30,10-Q,11427,2.3628,0.9889,1.4177,112,1.3739,2.0220777880944962,-4.506264313619828,2.8291295561709324,[],0,NORMAL
WMT,2007-03-27,10-K,2118,0.9443,0.0944,2.0774,4,0.8499,-90.45403984224896,46.533117020526205,-38.139602591163836,"['Uncertainty', 'Positive Language']",2,ELEVATED
WMT,2007-06-01,10-Q,10830,2.3915,1.0896,1.4127,125,1.3019,1054.2372881355932,-31.996726677577737,53.18272737969174,[],0,NORMAL
WMT,2007-09-10,10-Q,13210,2.6722,1.2566,1.2112,123,1.4156,15.326725403817921,-14.263467119699866,8.7333896612643,[],0,NORMAL
WMT,2007-11-29,10-Q,11986,2.5113,1.1597,1.2431,115,1.3516,-7.711284418271526,2.6337516512549572,-4.521051144391075,[],0,NORMAL
WMT,2008-03-31,10-K,2179,1.0555,0.2754,2.0193,4,0.7802,-76.25247908941968,62.44067251226769,-42.275821248890196,"['Uncertainty', 'Sentiment Score', 'Positive Language']",3,HIGH
WMT,2008-06-09,10-Q,11371,2.4536,0.7915,1.3104,131,1.6621,187.4001452432825,-35.10622492943099,113.03511920020506,[],0,NORMAL
WMT,2008-09-04,10-Q,14243,2.4152,1.004,1.2427,143,1.4112,26.84775742261529,-5.166361416361424,-15.095361289934415,[],0,NORMAL
WMT,2008-12-09,10-Q,15167,2.6835,0.9692,1.2263,160,1.7142,-3.466135458167336,-1.3197070894021061,21.471088435374146,[],0,NORMAL
WMT,2009-04-01,10-K,5444,1.3042,0.2388,1.4879,3,1.0654,-75.36112257531985,21.332463508113843,-37.8485590946214,[],0,NORMAL
WMT,2009-06-05,10-Q,13093,2.0011,1.0387,1.306,132,0.9623,334.966499162479,-12.225283957255188,-9.67711657593391,[],0,NORMAL
WMT,2009-09-09,10-Q,16959,2.3174,1.1145,1.2442,146,1.2029,7.297583517858872,-4.732006125574278,25.0025979424296,[],0,NORMAL
WMT,2009-12-08,10-Q,16971,2.5161,1.1726,1.3788,128,1.3435,5.213100044863171,10.818196431441896,11.688419652506427,[],0,NORMAL
WMT,2010-03-30,10-K,4992,1.3822,0.2604,1.3421,4,1.1218,-77.79293876854852,-2.6617348418914966,-16.501674730182362,[],0,NORMAL
WMT,2010-06-04,10-Q,12446,2.3301,1.0767,1.4945,116,1.2534,313.47926267281105,11.355338648386846,11.731146371902316,['Uncertainty'],1,WATCH
